"GEO_ID","NAME","B20017_001E","B20017_001M","B20017_002E","B20017_002M","B20017_003E","B20017_003M","B20017_004E","B20017_004M","B20017_005E","B20017_005M","B20017_006E","B20017_006M","B20017_007E","B20017_007M"
"id","Geographic Area Name","Estimate!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Total (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Total (dollars)","Estimate!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Male --!!Total (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Male --!!Total (dollars)","Estimate!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Male --!!Worked full-time, year-round in the past 12 months (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Male --!!Worked full-time, year-round in the past 12 months (dollars)","Estimate!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Male --!!Other (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Male --!!Other (dollars)","Estimate!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Female --!!Total (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Female --!!Total (dollars)","Estimate!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Female --!!Worked full-time, year-round in the past 12 months (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Female --!!Worked full-time, year-round in the past 12 months (dollars)","Estimate!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Female --!!Other (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2017 inflation-adjusted dollars) --!!Female --!!Other (dollars)"
"1400000US12057011708","Census Tract 117.08, Hillsborough County, Florida","48244","10536","63657","13753","78381","20083","16300","2989","36990","11428","54708","16080","9922","6065"
"1400000US12057011709","Census Tract 117.09, Hillsborough County, Florida","37012","12269","50013","21795","50938","6456","13281","10430","30650","6818","32150","13665","20714","9570"
"1400000US12057011710","Census Tract 117.10, Hillsborough County, Florida","36809","2375","37376","4139","45386","13126","18342","12876","36080","4632","42882","5157","13312","3813"
"1400000US12057011712","Census Tract 117.12, Hillsborough County, Florida","36569","2407","39154","7473","50833","11286","16969","4136","26434","5067","38519","7868","8852","5749"
"1400000US12057011802","Census Tract 118.02, Hillsborough County, Florida","20894","3428","24038","5075","26982","1915","11610","3002","17234","6869","24068","4418","11012","1638"
"1400000US12057011803","Census Tract 118.03, Hillsborough County, Florida","22734","2314","25392","4640","32331","9692","16239","3976","20204","1884","26147","7417","11584","2327"
"1400000US12057011804","Census Tract 118.04, Hillsborough County, Florida","22380","2300","24976","3379","28472","5351","11500","6057","20492","2034","25852","3901","9361","1693"
"1400000US12057011901","Census Tract 119.01, Hillsborough County, Florida","30153","6595","31603","2228","35426","4085","11162","1338","24417","5168","30228","7930","11272","4344"
"1400000US12057011902","Census Tract 119.02, Hillsborough County, Florida","24067","3624","27568","6582","37112","11203","13064","3244","21299","4580","28225","5493","8182","4521"
"1400000US12057011904","Census Tract 119.04, Hillsborough County, Florida","26452","1466","29360","5484","34167","7228","16250","14229","23295","5338","26949","4370","11708","1510"
"1400000US12057011905","Census Tract 119.05, Hillsborough County, Florida","23209","3826","23661","3577","28456","4350","4866","4834","21667","8404","31500","3812","9412","3945"
"1400000US12057011906","Census Tract 119.06, Hillsborough County, Florida","21563","2818","22784","4993","31223","7138","12902","3069","19212","4844","29612","7535","12225","2034"
"1400000US12057012001","Census Tract 120.01, Hillsborough County, Florida","27284","4421","27667","5539","31667","3617","11250","3468","26438","7677","34730","3220","12269","5046"
"1400000US12057012002","Census Tract 120.02, Hillsborough County, Florida","23546","1901","23474","1242","26178","3566","12830","4388","24205","8447","32813","9112","10797","3122"
"1400000US12057012103","Census Tract 121.03, Hillsborough County, Florida","30529","3453","31146","5500","37571","9029","12247","9690","30101","6207","34145","6915","14886","13617"
"1400000US12057012104","Census Tract 121.04, Hillsborough County, Florida","29325","4322","33041","8576","40468","2860","10467","3134","27643","4107","31318","6026","11421","2457"
"1400000US12057012106","Census Tract 121.06, Hillsborough County, Florida","36588","7415","38906","10738","57109","11278","11905","7700","35500","7938","55123","13169","13289","2495"
"1400000US12057012107","Census Tract 121.07, Hillsborough County, Florida","30330","4610","31464","3526","37297","5579","10329","3672","26682","3032","38938","5519","13853","2087"
"1400000US12057012108","Census Tract 121.08, Hillsborough County, Florida","29226","6477","31689","9953","42979","3727","11628","6721","27682","5854","36000","13475","16083","2569"
"1400000US12057012206","Census Tract 122.06, Hillsborough County, Florida","34365","5592","40200","5878","51802","7601","6336","1580","30965","4577","43085","7198","6655","5020"
"1400000US12057012207","Census Tract 122.07, Hillsborough County, Florida","35879","3921","42988","8487","57917","10775","18682","12272","30465","2970","38500","14528","12054","5150"
"1400000US12057012208","Census Tract 122.08, Hillsborough County, Florida","38991","4708","39643","9791","52521","9298","14056","2735","37635","7706","42007","4147","18885","5203"
"1400000US12057012209","Census Tract 122.09, Hillsborough County, Florida","33944","9545","32969","16001","47132","22591","8333","3857","36382","9515","45823","6995","12359","8238"
"1400000US12057012210","Census Tract 122.10, Hillsborough County, Florida","28378","4091","28542","5353","32500","15441","16464","2510","27417","7990","36056","4074","11389","7636"
"1400000US12057012211","Census Tract 122.11, Hillsborough County, Florida","11922","2256","12437","2643","-","**","12426","2617","8199","3622","30417","12582","7794","3830"
"1400000US12057012212","Census Tract 122.12, Hillsborough County, Florida","26593","3928","31483","8819","32246","15705","18125","13454","23864","5614","28806","1936","12883","2998"
"1400000US12057012213","Census Tract 122.13, Hillsborough County, Florida","40468","4429","46250","5691","53893","8177","13523","11415","36520","7546","40787","2799","18092","9825"
"1400000US12057012301","Census Tract 123.01, Hillsborough County, Florida","33794","5787","39576","10285","49583","6651","11141","3248","29246","7524","40296","4556","11741","1497"
"1400000US12057012303","Census Tract 123.03, Hillsborough County, Florida","30392","4997","31187","3915","37450","7820","13333","10585","27143","8356","37899","6313","11710","1447"
"1400000US12057012304","Census Tract 123.04, Hillsborough County, Florida","26552","3397","26809","7333","41720","7347","10625","4652","26114","5264","36667","13663","15208","3482"
"1400000US12057012401","Census Tract 124.01, Hillsborough County, Florida","31352","5198","35180","8127","39188","5501","-","**","24436","14688","41367","7745","8458","4625"
"1400000US12057012402","Census Tract 124.02, Hillsborough County, Florida","21198","4921","20703","5955","30741","13346","13955","1066","22188","9582","35536","8192","12019","2386"
"1400000US12057012403","Census Tract 124.03, Hillsborough County, Florida","27716","4642","29790","4372","39821","7680","8125","8029","22207","4577","37972","6784","14240","1984"
"1400000US12057012501","Census Tract 125.01, Hillsborough County, Florida","26280","3803","27236","6585","33963","10241","10858","4639","23500","8571","37647","7464","9563","4863"
"1400000US12057012503","Census Tract 125.03, Hillsborough County, Florida","38419","5777","42750","17825","61250","13666","15862","12870","25313","6551","39813","6769","13381","6467"
"1400000US12057012504","Census Tract 125.04, Hillsborough County, Florida","42581","5934","48858","5659","55274","6300","-","**","34355","9063","48029","9926","10967","3316"
"1400000US12057012600","Census Tract 126, Hillsborough County, Florida","30652","3959","32147","4419","44405","9983","21000","10706","29572","7598","31323","1600","-","**"
"1400000US12057012701","Census Tract 127.01, Hillsborough County, Florida","19462","3561","23498","4863","25835","1978","12874","3213","17360","3536","22772","5854","12139","4813"
"1400000US12057012702","Census Tract 127.02, Hillsborough County, Florida","33121","2315","35333","3454","40522","4966","-","**","27791","7345","31278","3518","14500","5095"
"1400000US12057012800","Census Tract 128, Hillsborough County, Florida","26583","4269","29965","6230","35318","4090","8457","4152","23463","3353","31726","9537","14386","2283"
"1400000US12057012900","Census Tract 129, Hillsborough County, Florida","22260","2701","23452","3338","37371","10365","8854","8386","20357","3997","24255","7221","11063","2921"
"1400000US12057013001","Census Tract 130.01, Hillsborough County, Florida","31156","1979","35019","5586","46250","13165","11675","5423","28750","7844","34473","8863","11582","3034"
"1400000US12057013002","Census Tract 130.02, Hillsborough County, Florida","30725","2049","31321","2524","41350","6453","6883","1979","30254","3186","35427","7469","15040","7176"
"1400000US12057013003","Census Tract 130.03, Hillsborough County, Florida","28068","3308","27169","2311","30741","8350","12893","2725","30938","5601","37198","5963","12250","4804"
"1400000US12057013004","Census Tract 130.04, Hillsborough County, Florida","25953","2866","25678","2014","28563","10983","12580","4664","26888","9165","41071","20382","-","**"
"1400000US12057013100","Census Tract 131, Hillsborough County, Florida","31861","10119","35245","11264","53804","14578","11151","3495","27177","11542","39792","8172","12865","4010"
"1400000US12057013203","Census Tract 132.03, Hillsborough County, Florida","50128","3923","58523","6625","63712","11273","11023","5368","36250","14942","50863","4800","10598","2131"
"1400000US12057013204","Census Tract 132.04, Hillsborough County, Florida","28771","6420","25833","13660","38536","5669","12652","7848","29479","6353","47330","11119","15599","9358"
"1400000US12057013205","Census Tract 132.05, Hillsborough County, Florida","36887","8801","46119","8860","54023","10569","14075","3050","32293","3924","39872","14624","12500","5621"
"1400000US12057013206","Census Tract 132.06, Hillsborough County, Florida","46442","7732","61250","11130","69911","13027","11250","7747","38064","3335","51583","6929","13929","2895"
"1400000US12057013207","Census Tract 132.07, Hillsborough County, Florida","36389","12310","46250","19560","53668","18010","7041","4289","30595","8676","45972","16545","18447","3643"
"1400000US12057013208","Census Tract 132.08, Hillsborough County, Florida","51986","6438","77257","12399","84670","12124","19545","8536","38885","6462","53164","7794","15938","5832"
"1400000US12057013305","Census Tract 133.05, Hillsborough County, Florida","34429","10847","42441","16893","66551","15719","9703","6481","25625","8588","45086","8574","11858","2776"
"1400000US12057013307","Census Tract 133.07, Hillsborough County, Florida","29141","3396","25920","3301","35130","9969","11631","2346","32766","4669","34787","7236","14947","13351"
"1400000US12057013310","Census Tract 133.10, Hillsborough County, Florida","31129","1605","31128","1936","31892","7534","7136","5552","31129","9196","39219","5778","12469","8029"
"1400000US12057013311","Census Tract 133.11, Hillsborough County, Florida","26939","4130","34917","4998","37354","3911","12131","3181","25077","7438","33468","8323","12218","2099"
"1400000US12057013312","Census Tract 133.12, Hillsborough County, Florida","30530","2282","30369","2354","36715","4258","10975","1067","31207","6448","45912","8063","11505","4287"
"1400000US12057013313","Census Tract 133.13, Hillsborough County, Florida","31082","3735","38723","9535","58368","8489","10141","3405","28274","9320","37444","3562","15313","5167"
"1400000US12057013314","Census Tract 133.14, Hillsborough County, Florida","29769","14204","43235","5228","47286","16612","12422","7241","26120","2325","36193","7361","14637","11875"
"1400000US12057013315","Census Tract 133.15, Hillsborough County, Florida","40868","2288","41191","4057","46013","2285","20099","7301","40515","3251","47992","5645","15475","6906"
"1400000US12057013316","Census Tract 133.16, Hillsborough County, Florida","28275","2295","30585","4169","31303","4589","25250","21172","26197","3006","29510","2915","15566","7694"
"1400000US12057013317","Census Tract 133.17, Hillsborough County, Florida","31833","4401","33115","4419","36146","11422","30727","9503","29846","6623","35400","7563","15217","11310"
"1400000US12057013318","Census Tract 133.18, Hillsborough County, Florida","36491","5947","44879","7754","49911","9200","13125","7350","30743","8642","36136","7053","14438","3620"
"1400000US12057013319","Census Tract 133.19, Hillsborough County, Florida","41858","2026","44787","5024","44601","7061","45175","40312","40208","3075","42051","4121","16034","8537"
"1400000US12057013320","Census Tract 133.20, Hillsborough County, Florida","38103","4598","40352","4370","42318","8087","13450","7484","34716","13745","46250","12367","10488","3330"
"1400000US12057013321","Census Tract 133.21, Hillsborough County, Florida","36001","3725","37500","5621","42856","2833","11096","5081","34174","5339","42583","3162","-","**"
"1400000US12057013322","Census Tract 133.22, Hillsborough County, Florida","32988","4915","40865","16041","50404","4311","14776","5145","31016","3522","37154","5977","12310","4320"
"1400000US12057013406","Census Tract 134.06, Hillsborough County, Florida","27969","7196","30227","7585","37188","8580","10260","2114","26534","7415","32778","11455","11477","7898"
"1400000US12057013407","Census Tract 134.07, Hillsborough County, Florida","38589","7191","41616","7729","52102","8038","18640","3142","36049","6336","43958","7473","8404","7876"
"1400000US12057013409","Census Tract 134.09, Hillsborough County, Florida","42853","5064","49813","8088","57407","14496","11141","5982","37813","8502","46959","8627","10469","3117"
"1400000US12057013410","Census Tract 134.10, Hillsborough County, Florida","28579","2252","25875","4298","33934","4447","14271","2693","30964","8560","40670","2530","12014","4347"
"1400000US12057013411","Census Tract 134.11, Hillsborough County, Florida","40114","5519","49056","4689","48917","4420","-","**","30918","3995","40167","11002","9375","5839"
"1400000US12057013412","Census Tract 134.12, Hillsborough County, Florida","34432","5637","39167","7680","44405","4395","16204","4269","30348","6547","40597","10437","12969","8032"
"1400000US12057013413","Census Tract 134.13, Hillsborough County, Florida","42091","7115","49688","12196","61761","9884","10486","10184","31755","7359","50685","13746","13576","4059"
"1400000US12057013414","Census Tract 134.14, Hillsborough County, Florida","42806","8061","58902","15686","72799","13145","12066","5388","36107","3673","42917","6585","8631","3695"
"1400000US12057013415","Census Tract 134.15, Hillsborough County, Florida","50097","7260","54375","6975","66944","20512","17841","11149","41741","11401","51513","9814","11520","1889"
"1400000US12057013501","Census Tract 135.01, Hillsborough County, Florida","25730","3831","28355","5000","32441","8185","11790","3480","16418","7457","28241","4418","11341","1522"
"1400000US12057013503","Census Tract 135.03, Hillsborough County, Florida","21826","2970","26031","2317","27035","4502","16213","4879","18420","6111","23864","5374","7340","3344"
"1400000US12057013504","Census Tract 135.04, Hillsborough County, Florida","25397","2532","27048","9306","36346","12871","-","**","22435","5790","27294","2816","12771","2107"
"1400000US12057013505","Census Tract 135.05, Hillsborough County, Florida","21340","2426","24893","4387","33693","8199","11526","1307","20139","4685","26875","9498","10763","2277"
"1400000US12057013602","Census Tract 136.02, Hillsborough County, Florida","26378","4100","30154","3514","31627","2939","11061","5231","23094","2984","29306","5564","17083","7556"
"1400000US12057013604","Census Tract 136.04, Hillsborough County, Florida","20461","5856","23427","4897","26513","12266","8438","2284","18068","7314","24236","10590","12454","1862"
"1400000US12057013702","Census Tract 137.02, Hillsborough County, Florida","35288","4477","35764","16125","48288","6048","5559","1967","35140","4099","40828","5647","10688","7617"
"1400000US12057013703","Census Tract 137.03, Hillsborough County, Florida","30494","2667","36553","4740","41786","3262","24276","7610","26927","3034","31471","9105","16167","5637"
"1400000US12057013704","Census Tract 137.04, Hillsborough County, Florida","35282","2503","34367","4603","37396","4540","11223","10006","35566","2736","37309","6733","13782","3409"
"1400000US12057013801","Census Tract 138.01, Hillsborough County, Florida","22500","3303","25199","3873","30075","3542","9643","7263","15565","6367","37813","12897","9167","2489"
"1400000US12057013802","Census Tract 138.02, Hillsborough County, Florida","30492","8128","38367","9562","51613","10173","15714","12110","25335","5658","35245","4855","10917","1433"
"1400000US12057013803","Census Tract 138.03, Hillsborough County, Florida","24324","4569","29563","5746","32500","3395","12279","2719","21767","4395","27344","4512","14940","2012"
"1400000US12057013804","Census Tract 138.04, Hillsborough County, Florida","31702","2597","35732","3359","38388","3435","11772","2609","25819","3980","38287","5380","12922","5444"
"1400000US12057013806","Census Tract 138.06, Hillsborough County, Florida","32206","6545","32404","14015","48021","12439","9167","4964","32083","10917","35143","2605","11250","9968"
"1400000US12057013807","Census Tract 138.07, Hillsborough County, Florida","34185","6121","40313","11233","45152","10465","8577","770","31840","3660","36101","7856","20337","11029"
"1400000US12057013903","Census Tract 139.03, Hillsborough County, Florida","28596","4734","32115","9669","41250","9344","14309","7039","25382","3318","30408","7345","11250","4872"
"1400000US12057013907","Census Tract 139.07, Hillsborough County, Florida","38571","9752","42813","12308","46406","16041","8833","2205","35250","22142","52188","14547","13977","3746"
"1400000US12057013908","Census Tract 139.08, Hillsborough County, Florida","35385","4291","39233","5214","46177","9302","11836","6389","29964","4110","38728","4326","13083","1742"
"1400000US12057013912","Census Tract 139.12, Hillsborough County, Florida","27791","3403","35015","4975","43462","13667","-","**","23448","5710","31911","10758","7775","2780"
"1400000US12057013913","Census Tract 139.13, Hillsborough County, Florida","20577","2520","22101","3361","30106","4564","14773","5250","18848","2364","36094","12220","9727","1674"
"1400000US12057013914","Census Tract 139.14, Hillsborough County, Florida","23432","2591","27361","3450","32025","4382","13182","6379","17863","2719","24167","4596","8343","3390"
"1400000US12057013915","Census Tract 139.15, Hillsborough County, Florida","35959","3889","39730","13217","54363","11436","9125","5696","35591","3456","40032","8351","12168","5553"
"1400000US12057013916","Census Tract 139.16, Hillsborough County, Florida","43736","3806","47528","10209","54610","4647","10081","6115","41379","3253","51067","7286","16338","2490"
"1400000US12057013917","Census Tract 139.17, Hillsborough County, Florida","40917","4010","41533","7006","50524","7628","10999","1213","37290","8459","42265","4535","15750","9798"
"1400000US12057013918","Census Tract 139.18, Hillsborough County, Florida","27500","7798","30583","17461","65938","19877","13614","2950","23850","6622","37083","7276","13000","5972"
"1400000US12057013919","Census Tract 139.19, Hillsborough County, Florida","35618","2423","42024","19564","56976","5126","11408","5214","29862","5454","35739","5345","22900","8582"
"1400000US12057013920","Census Tract 139.20, Hillsborough County, Florida","32852","12165","40655","27841","56799","27067","12273","3795","29750","13927","40833","4524","13354","2364"
"1400000US12057013921","Census Tract 139.21, Hillsborough County, Florida","70391","22821","118125","23427","123221","7243","20893","5675","34618","11463","55000","25794","-","**"
"1400000US12057013922","Census Tract 139.22, Hillsborough County, Florida","58494","8496","87892","13104","102264","14610","8590","5548","40354","11173","58315","7161","10278","4461"
"1400000US12057013923","Census Tract 139.23, Hillsborough County, Florida","68459","13523","86429","12934","93828","5998","10994","5945","45846","8021","71297","17221","17961","5939"
"1400000US12057014002","Census Tract 140.02, Hillsborough County, Florida","18701","9210","23125","9098","30938","11059","12839","2839","-","**","-","**","-","**"
"1400000US12057014003","Census Tract 140.03, Hillsborough County, Florida","46724","2586","48068","3395","60114","15681","6597","5680","44375","3932","57250","13168","17250","12833"
"1400000US12057014007","Census Tract 140.07, Hillsborough County, Florida","38941","9756","45357","18151","50146","15923","16505","8334","36029","9508","43304","20246","14801","7807"
"1400000US12057014008","Census Tract 140.08, Hillsborough County, Florida","28221","9559","-","**","92422","66982","13077","5826","27596","23483","44083","17001","-","**"
"1400000US12057014009","Census Tract 140.09, Hillsborough County, Florida","41120","9059","36125","20193","44500","24690","-","**","41406","1587","49545","11048","11912","5107"
"1400000US12057014010","Census Tract 140.10, Hillsborough County, Florida","26875","11669","35556","20453","76133","19418","8563","6123","21905","11369","41838","11218","-","**"
"1400000US12057014011","Census Tract 140.11, Hillsborough County, Florida","22208","3167","23579","4581","-","**","14327","10648","20217","11551","41797","12586","-","**"
"1400000US12057014012","Census Tract 140.12, Hillsborough County, Florida","30903","4030","31522","14010","50817","14605","18427","7334","29914","8171","33750","23824","8456","7620"
"1400000US12057014013","Census Tract 140.13, Hillsborough County, Florida","20667","4458","21875","8856","26964","12233","-","**","18309","7348","30000","11996","6581","3580"
"1400000US12057014014","Census Tract 140.14, Hillsborough County, Florida","16272","3553","-","**","250,000+","***","16042","7015","14063","4624","35417","18722","11667","4016"
"1400000US12057014015","Census Tract 140.15, Hillsborough County, Florida","28750","10063","26094","12865","36576","2008","11563","10131","30865","13744","47679","31136","-","**"
"1400000US12057014016","Census Tract 140.16, Hillsborough County, Florida","10815","7803","-","**","102917","73629","10326","1797","7038","5277","-","**","6531","739"
"1400000US12057014104","Census Tract 141.04, Hillsborough County, Florida","24258","10309","21397","19429","54643","31082","16563","2290","24844","9888","62639","21870","13333","8630"
"1400000US12057014106","Census Tract 141.06, Hillsborough County, Florida","30929","9342","38274","7424","50407","17559","14375","14063","22264","6701","36708","3499","11223","3611"
"1400000US12057014108","Census Tract 141.08, Hillsborough County, Florida","22072","2648","21150","2601","35632","7194","12333","3354","23533","4152","36101","7428","12068","1812"
"1400000US12057014109","Census Tract 141.09, Hillsborough County, Florida","28598","4407","35109","5645","37520","4176","17321","6212","24383","1983","34196","9937","17548","11227"
"1400000US12057014117","Census Tract 141.17, Hillsborough County, Florida","48966","5407","53375","11126","66406","18448","15000","5600","45292","7361","52708","4931","12500","7831"
"1400000US12057014118","Census Tract 141.18, Hillsborough County, Florida","57012","9187","61111","13544","73929","16145","-","**","52639","11199","70880","9445","14972","2966"
"1400000US12057014119","Census Tract 141.19, Hillsborough County, Florida","40803","2135","44554","5877","57938","7385","11960","2769","38132","5440","48017","5600","11786","6086"
"1400000US12057014121","Census Tract 141.21, Hillsborough County, Florida","42547","7109","43901","6227","50000","16763","12236","10103","39735","8954","48341","3071","17305","9807"
"1400000US12057014122","Census Tract 141.22, Hillsborough County, Florida","35362","7953","37197","18632","48382","11156","18516","1823","33533","8497","40878","3351","8068","4123"
"1400000US12057980100","Census Tract 9801, Hillsborough County, Florida","-","**","-","**","-","**","-","**","-","**","-","**","-","**"
"1400000US12057980200","Census Tract 9802, Hillsborough County, Florida","-","**","-","**","-","**","-","**","-","**","-","**","-","**"
"1400000US12057980300","Census Tract 9803, Hillsborough County, Florida","-","**","-","**","-","**","-","**","-","**","-","**","-","**"
"1400000US12057980400","Census Tract 9804, Hillsborough County, Florida","14318","8184","-","**","-","**","-","**","25536","8934","-","**","-","**"
"1400000US12057980500","Census Tract 9805, Hillsborough County, Florida","-","**","-","**","-","**","-","**","-","**","-","**","-","**"
"1400000US12057980600","Census Tract 9806, Hillsborough County, Florida","-","**","-","**","-","**","-","**","-","**","-","**","-","**"
"1400000US12057980700","Census Tract 9807, Hillsborough County, Florida","-","**","-","**","-","**","-","**","-","**","-","**","-","**"
"1400000US12057990000","Census Tract 9900, Hillsborough County, Florida","-","**","-","**","-","**","-","**","-","**","-","**","-","**"
"1400000US12057990100","Census Tract 9901, Hillsborough County, Florida","-","**","-","**","-","**","-","**","-","**","-","**","-","**"
"1400000US12059960100","Census Tract 9601, Holmes County, Florida","26141","3042","27366","4603","37240","4782","6825","2719","21910","4006","31558","2499","10711","1943"
"1400000US12059960200","Census Tract 9602, Holmes County, Florida","25045","4488","24923","3730","36319","12651","7639","3822","25658","11196","38375","4358","7088","4063"
"1400000US12059960300","Census Tract 9603, Holmes County, Florida","24157","3061","35791","20144","52304","7911","13125","4252","19107","8515","26105","3439","12875","9900"
"1400000US12059960400","Census Tract 9604, Holmes County, Florida","25904","4083","26725","8381","34702","1429","10450","2018","25342","7370","32838","6769","9412","7180"
"1400000US12061050100","Census Tract 501, Indian River County, Florida","23103","4153","24666","5095","32312","9018","13947","11742","19084","8310","30498","6817","12853","7241"
"1400000US12061050200","Census Tract 502, Indian River County, Florida","22821","5214","24583","6712","43065","11715","10673","6096","22054","7470","40223","10223","10662","3259"
"1400000US12061050301","Census Tract 503.01, Indian River County, Florida","27574","3667","36667","34622","59531","52109","6367","3740","26769","2002","26643","747","27926","23117"
"1400000US12061050302","Census Tract 503.02, Indian River County, Florida","22153","3983","27083","4341","36723","8749","9269","1939","16273","3784","25481","2132","12940","4230"
"1400000US12061050401","Census Tract 504.01, Indian River County, Florida","20314","2863","19428","4888","25642","3544","14107","9261","20740","2760","24565","2014","16574","1557"
"1400000US12061050402","Census Tract 504.02, Indian River County, Florida","29014","5431","40074","14968","46250","21369","-","**","27500","5799","31250","10869","6750","4452"
"1400000US12061050501","Census Tract 505.01, Indian River County, Florida","52174","44059","61731","47631","-","**","-","**","-","**","78833","5373","8605","5373"
"1400000US12061050503","Census Tract 505.03, Indian River County, Florida","51189","18319","66023","18867","83232","34249","-","**","39907","23002","79196","59528","16250","9559"
"1400000US12061050504","Census Tract 505.04, Indian River County, Florida","36278","3122","61250","4283","62014","4864","36528","20127","30982","6941","37679","11199","20458","1940"
"1400000US12061050505","Census Tract 505.05, Indian River County, Florida","58375","21654","86941","8614","93409","20700","-","**","29087","14948","75571","30161","18143","3880"
"1400000US12061050601","Census Tract 506.01, Indian River County, Florida","26023","3622","30028","7033","37813","8519","-","**","21563","11950","36618","13066","8594","6813"
"1400000US12061050602","Census Tract 506.02, Indian River County, Florida","25605","2996","26736","2971","31928","8238","13385","3871","23231","4721","31071","8986","10664","3277"
"1400000US12061050603","Census Tract 506.03, Indian River County, Florida","22295","2985","25218","5354","35081","11979","11474","3499","20881","2796","31827","9744","17722","3004"
"1400000US12061050604","Census Tract 506.04, Indian River County, Florida","23295","21557","-","**","-","**","-","**","-","**","53750","33428","10625","4547"
"1400000US12061050605","Census Tract 506.05, Indian River County, Florida","24917","9568","37679","12552","36250","18054","42688","25500","9853","5783","44792","8088","7990","1554"
"1400000US12061050606","Census Tract 506.06, Indian River County, Florida","27039","3463","29858","2785","34015","8772","9935","9775","21866","2800","29246","2983","7186","3746"
"1400000US12061050702","Census Tract 507.02, Indian River County, Florida","32816","7073","35230","11761","50819","10655","16828","5553","32083","7371","41957","6142","17700","4602"
"1400000US12061050703","Census Tract 507.03, Indian River County, Florida","40711","3956","41968","11113","67732","17665","11853","4362","35092","9624","54595","11335","14173","2616"
"1400000US12061050704","Census Tract 507.04, Indian River County, Florida","22354","8675","-","**","52583","7842","9609","9073","22000","4479","31250","8272","6826","2911"
"1400000US12061050705","Census Tract 507.05, Indian River County, Florida","20482","5487","28167","16732","43007","4879","7137","4681","15417","6805","33819","12507","6930","4399"
"1400000US12061050802","Census Tract 508.02, Indian River County, Florida","32451","4813","41719","12131","61263","6249","13152","6015","27153","5857","37057","6569","8229","4938"
"1400000US12061050804","Census Tract 508.04, Indian River County, Florida","31522","4266","37888","8207","60588","11532","5335","3790","28000","6337","37335","13045","7308","5936"
"1400000US12061050805","Census Tract 508.05, Indian River County, Florida","22411","6656","24286","8327","40438","12403","12632","5869","18415","6128","40299","10269","13419","6816"
"1400000US12061050806","Census Tract 508.06, Indian River County, Florida","24795","8470","29043","11082","44130","10464","8667","1917","23013","7059","36127","5960","12277","9179"
"1400000US12061050807","Census Tract 508.07, Indian River County, Florida","24183","4928","30676","7902","32203","6894","-","**","16860","4082","29318","17504","10383","3631"
"1400000US12061050808","Census Tract 508.08, Indian River County, Florida","28208","1243","28565","1645","29722","2274","12990","6607","27674","2275","28872","1497","13167","6849"
"1400000US12061050902","Census Tract 509.02, Indian River County, Florida","24432","3384","25170","5927","36989","11960","10871","5018","22179","6500","31625","11955","7817","2777"
"1400000US12061050903","Census Tract 509.03, Indian River County, Florida","21516","3272","25763","4995","36482","5188","9375","5442","17218","8056","26557","4927","8542","3406"
"1400000US12061050904","Census Tract 509.04, Indian River County, Florida","23717","3582","23934","3794","26895","4243","8840","4158","22768","6241","29882","4490","8966","6753"
"1400000US12061980000","Census Tract 9800, Indian River County, Florida","-","**","-","**","-","**","-","**","-","**","-","**","-","**"
"1400000US12061990000","Census Tract 9900, Indian River County, Florida","-","**","-","**","-","**","-","**","-","**","-","**","-","**"
"1400000US12063210100","Census Tract 2101, Jackson County, Florida","28644","3602","30893","5414","34965","8039","10085","3373","27212","3853","30000","5610","13269","10812"
"1400000US12063210200","Census Tract 2102, Jackson County, Florida","22719","3943","24688","4418","36250","13307","-","**","17266","8581","31500","9435","7250","3841"
"1400000US12063210300","Census Tract 2103, Jackson County, Florida","22190","2614","22284","4710","31916","2940","11071","1654","22077","2951","28816","6678","6425","2527"
"1400000US12063210400","Census Tract 2104, Jackson County, Florida","25732","5074","29167","7176","32558","6301","9293","3179","23711","1549","30255","7452","8750","2446"
"1400000US12063210500","Census Tract 2105, Jackson County, Florida","22594","4503","25028","12437","30511","20172","8363","2268","22578","3932","28913","6391","11035","5671"
"1400000US12063210600","Census Tract 2106, Jackson County, Florida","23134","3226","26598","6295","32411","6104","10538","2513","20729","2294","27154","17721","10473","5930"
"1400000US12063210700","Census Tract 2107, Jackson County, Florida","27718","3788","35448","3724","37589","17658","7742","4976","25111","5035","29411","4479","9736","3680"
"1400000US12063210800","Census Tract 2108, Jackson County, Florida","21094","5788","18962","5429","34537","7268","4813","2700","23770","4106","28923","2734","8889","3354"
