ID,Lat,LongW,Vg (mph),Vsust (mph),Lon
47793,18.379999,66.559998,112.37,88.01,-66.559998
47794,18.379999,66.550003,112.79,88.69,-66.550003
47795,18.379999,66.540001,113.11,88.59,-66.540001
47796,18.379999,66.529999,113.91,89.67,-66.529999
47797,18.379999,66.519997,114.62,89.89,-66.519997
47798,18.379999,66.510002,115.33,90.35,-66.510002
47799,18.379999,66.5,115.96,90.85,-66.5
47800,18.379999,66.489998,116.5,91.27,-66.489998
47801,18.379999,66.480003,117.68,92.67,-66.480003
47802,18.379999,66.470001,118.01,92.91,-66.470001
47803,18.379999,66.459999,118.31,93.1,-66.459999
47804,18.379999,66.449997,118.9,93.6,-66.449997
47805,18.379999,66.440002,119.64,94.12,-66.440002
47806,18.379999,66.43,119.86,93.93,-66.43
47807,18.379999,66.419998,121.02,95.22,-66.419998
47808,18.379999,66.410004,121.72,95.8,-66.410004
47809,18.379999,66.400002,122.24,96.22,-66.400002
47810,18.379999,66.389999,122.75,96.64,-66.389999
47811,18.379999,66.379997,123.15,96.95,-66.379997
47812,18.379999,66.370003,122.93,96.35,-66.370003
47813,18.379999,66.360001,124.05,97.7,-66.360001
47814,18.379999,66.349998,124.8,98.3,-66.349998
47815,18.379999,66.339996,125.52,98.87,-66.339996
47816,18.379999,66.330002,126.07,99.28,-66.330002
47817,18.379999,66.32,126.68,99.79,-66.32
47818,18.379999,66.309998,127.28,100.25,-66.309998
47819,18.379999,66.300003,127.75,100.64,-66.300003
47820,18.379999,66.290001,128.21,100.99,-66.290001
47821,18.379999,66.279999,128.76,101.45,-66.279999
47822,18.379999,66.269997,129.07,101.69,-66.269997
47823,18.379999,66.260002,129.45,101.98,-66.260002
47824,18.379999,66.25,129.96,102.43,-66.25
47825,18.379999,66.239998,130.15,102.5,-66.239998
47826,18.379999,66.230003,130.55,102.86,-66.230003
47827,18.379999,66.220001,131,103.26,-66.220001
47828,18.379999,66.209999,131.43,103.58,-66.209999
47829,18.379999,66.199997,131.77,103.93,-66.199997
47830,18.379999,66.190002,131.71,103.66,-66.190002
47831,18.379999,66.18,132.14,104.05,-66.18
47832,18.379999,66.169998,132.3,104.02,-66.169998
47833,18.379999,66.160004,132.85,104.49,-66.160004
47834,18.379999,66.150002,133.19,104.69,-66.150002
47835,18.379999,66.139999,133.56,104.99,-66.139999
47836,18.379999,66.129997,133.78,104.93,-66.129997
47837,18.379999,66.120003,134.25,105.31,-66.120003
47838,18.379999,66.110001,134.76,105.7,-66.110001
47839,18.379999,66.099998,135.28,106.11,-66.099998
47840,18.379999,66.089996,135.8,106.53,-66.089996
47841,18.379999,66.080002,136.31,106.93,-66.080002
47842,18.379999,66.07,136.79,107.31,-66.07
47843,18.379999,66.059998,137.24,107.67,-66.059998
47844,18.379999,66.050003,137.63,107.98,-66.050003
47845,18.379999,66.040001,137.8,108.11,-66.040001
47846,18.379999,66.029999,137.81,108.12,-66.029999
47847,18.379999,66.019997,137.74,108.07,-66.019997
47848,18.379999,66.010002,137.6,107.96,-66.010002
47849,18.379999,66,137.4,107.8,-66
47850,18.379999,65.989998,137.11,107.57,-65.989998
47851,18.379999,65.980003,136.51,107.09,-65.980003
47852,18.379999,65.970001,135.86,106.58,-65.970001
47853,18.379999,65.959999,135.17,106.03,-65.959999
47854,18.379999,65.949997,134.41,105.43,-65.949997
47855,18.379999,65.940002,133.52,104.73,-65.940002
47856,18.379999,65.93,132.61,104,-65.93
47857,18.379999,65.919998,131.91,103.45,-65.919998
47858,18.379999,65.910004,131.23,102.91,-65.910004
47859,18.379999,65.900002,130.47,102.32,-65.900002
47860,18.379999,65.889999,129.68,101.69,-65.889999
47861,18.379999,65.879997,128.86,101.04,-65.879997
47862,18.379999,65.870003,127.99,100.35,-65.870003
47863,18.379999,65.860001,127.1,99.65,-65.860001
47864,18.379999,65.849998,126.18,98.92,-65.849998
47865,18.379999,65.839996,125.24,98.18,-65.839996
47866,18.379999,65.830002,124.29,97.43,-65.830002
47867,18.379999,65.82,123.31,96.66,-65.82
47868,18.379999,65.809998,122.31,95.98,-65.809998
47869,18.379999,65.800003,121.43,95.32,-65.800003
47870,18.379999,65.790001,120.69,94.76,-65.790001
47871,18.379999,65.779999,120.19,94.52,-65.779999
47872,18.379999,65.769997,119.32,93.81,-65.769997
47873,18.379999,65.760002,118.72,93.51,-65.760002
47874,18.379999,65.75,117.96,94.61,-65.75
47875,18.379999,65.739998,117.35,93.66,-65.739998
47876,18.379999,65.730003,117.45,94.33,-65.730003
47877,18.379999,65.720001,118.75,96.72,-65.720001
47887,18.379999,65.620003,113.11,92.13,-65.620003
47943,18.379999,65.059998,98.83,81.14,-65.059998
47952,18.379999,64.970001,93.47,75.61,-64.970001
47998,18.379999,64.510002,78.5,63.69,-64.510002
48171,18.389999,67.190002,84.66,68.46,-67.190002
48172,18.389999,67.18,84.49,67.8,-67.18
48173,18.389999,67.169998,84.66,67.63,-67.169998
48174,18.389999,67.160004,85.03,67.76,-67.160004
48175,18.389999,67.150002,85.3,67.76,-67.150002
48176,18.389999,67.139999,85.16,67.08,-67.139999
48177,18.389999,67.129997,85.44,67.14,-67.129997
48178,18.389999,67.120003,85.78,67.31,-67.120003
48179,18.389999,67.110001,86.18,67.58,-67.110001
48180,18.389999,67.099998,86.58,67.88,-67.099998
48181,18.389999,67.089996,86.97,68.17,-67.089996
48182,18.389999,67.080002,87.42,68.52,-67.080002
48183,18.389999,67.07,87.89,68.88,-67.07
48184,18.389999,67.059998,88.49,69.37,-67.059998
48185,18.389999,67.050003,89.08,69.83,-67.050003
48186,18.389999,67.040001,89.75,70.36,-67.040001
48187,18.389999,67.029999,90.34,70.83,-67.029999
48188,18.389999,67.019997,90.92,71.29,-67.019997
48189,18.389999,67.010002,91.5,71.75,-67.010002
48190,18.389999,67,91.93,72.1,-67
48191,18.389999,66.989998,92.4,72.48,-66.989998
48192,18.389999,66.980003,92.9,72.89,-66.980003
48193,18.389999,66.970001,93.43,73.32,-66.970001
48194,18.389999,66.959999,93.99,73.79,-66.959999
48195,18.389999,66.949997,94.44,74.16,-66.949997
48196,18.389999,66.940002,94.9,74.55,-66.940002
48197,18.389999,66.93,95.35,74.9,-66.93
48198,18.389999,66.919998,95.87,75.33,-66.919998
48199,18.389999,66.910004,96.35,75.7,-66.910004
48200,18.389999,66.900002,96.83,76.1,-66.900002
48201,18.389999,66.889999,97.3,76.48,-66.889999
48202,18.389999,66.879997,97.97,77,-66.879997
48203,18.389999,66.870003,98.67,77.55,-66.870003
48204,18.389999,66.860001,99.27,78.02,-66.860001
48205,18.389999,66.849998,99.4,77.97,-66.849998
48206,18.389999,66.839996,100.49,78.97,-66.839996
48207,18.389999,66.830002,101.13,79.49,-66.830002
48208,18.389999,66.82,101.76,79.99,-66.82
48209,18.389999,66.809998,102.35,80.48,-66.809998
48210,18.389999,66.800003,102.89,80.89,-66.800003
48211,18.389999,66.790001,102.82,80.47,-66.790001
48212,18.389999,66.779999,103.75,81.58,-66.779999
48213,18.389999,66.769997,104.13,81.91,-66.769997
48214,18.389999,66.760002,104.49,82.22,-66.760002
48215,18.389999,66.75,104.21,81.57,-66.75
48216,18.389999,66.739998,104.51,81.81,-66.739998
48217,18.389999,66.730003,105.55,83.14,-66.730003
48218,18.389999,66.720001,105.89,83.41,-66.720001
48219,18.389999,66.709999,106.17,83.64,-66.709999
48220,18.389999,66.699997,106.5,83.87,-66.699997
48221,18.389999,66.690002,106.22,83.15,-66.690002
48222,18.389999,66.68,107.05,84.25,-66.68
48223,18.389999,66.669998,107.45,84.54,-66.669998
48224,18.389999,66.660004,107.47,84.55,-66.660004
48225,18.389999,66.650002,107.57,84.22,-66.650002
48226,18.389999,66.639999,107.98,84.54,-66.639999
48227,18.389999,66.629997,108.98,85.73,-66.629997
48228,18.389999,66.620003,109.1,85.83,-66.620003
48229,18.389999,66.610001,109.92,86.48,-66.610001
48230,18.389999,66.599998,110.68,87.12,-66.599998
48231,18.389999,66.589996,110.82,86.79,-66.589996
48232,18.389999,66.580002,111.42,87.26,-66.580002
48233,18.389999,66.57,112.02,87.73,-66.57
48234,18.389999,66.559998,112.54,88.14,-66.559998
48235,18.389999,66.550003,112.96,88.47,-66.550003
48236,18.389999,66.540001,113.39,88.82,-66.540001
48237,18.389999,66.529999,114.32,90.07,-66.529999
48238,18.389999,66.519997,114.6,90.33,-66.519997
48239,18.389999,66.510002,115.27,90.46,-66.510002
48240,18.389999,66.5,115.99,90.87,-66.5
48241,18.389999,66.489998,116.53,91.29,-66.489998
48242,18.389999,66.480003,117.89,92.97,-66.480003
48244,18.389999,66.459999,118.6,93.43,-66.459999
48245,18.389999,66.449997,118.96,93.67,-66.449997
48246,18.389999,66.440002,119.54,94.13,-66.440002
48248,18.389999,66.419998,120.38,94.34,-66.419998
48249,18.389999,66.410004,121.69,95.84,-66.410004
48250,18.389999,66.400002,122.32,96.37,-66.400002
48251,18.389999,66.389999,122.78,96.7,-66.389999
48252,18.389999,66.379997,123.34,97.17,-66.379997
48253,18.389999,66.370003,123.72,97.48,-66.370003
48254,18.389999,66.360001,124.11,97.8,-66.360001
48255,18.389999,66.349998,124.54,98.17,-66.349998
48256,18.389999,66.339996,125.27,98.76,-66.339996
48257,18.389999,66.330002,126,99.34,-66.330002
48258,18.389999,66.32,126.54,99.75,-66.32
48259,18.389999,66.309998,127.13,100.21,-66.309998
48260,18.389999,66.300003,127.77,100.74,-66.300003
48261,18.389999,66.290001,128.22,101.09,-66.290001
48262,18.389999,66.279999,128.76,101.54,-66.279999
48263,18.389999,66.269997,129.32,101.99,-66.269997
48264,18.389999,66.260002,129.7,102.29,-66.260002
48265,18.389999,66.25,130.12,102.64,-66.25
48266,18.389999,66.239998,130.62,103.05,-66.239998
48267,18.389999,66.230003,130.98,103.26,-66.230003
48268,18.389999,66.220001,131.42,103.67,-66.220001
48269,18.389999,66.209999,131.89,104.09,-66.209999
48270,18.389999,66.199997,132.32,104.4,-66.199997
48271,18.389999,66.190002,132.97,105,-66.190002
48272,18.389999,66.18,133.39,105.38,-66.18
48273,18.389999,66.169998,133.15,104.79,-66.169998
48274,18.389999,66.160004,133.59,105.16,-66.160004
48275,18.389999,66.150002,133.83,105.23,-66.150002
48276,18.389999,66.139999,134.42,105.75,-66.139999
48277,18.389999,66.129997,134.79,105.99,-66.129997
48278,18.389999,66.120003,135.26,106.35,-66.120003
48279,18.389999,66.110001,135.51,106.3,-66.110001
48280,18.389999,66.099998,135.97,106.66,-66.099998
48281,18.389999,66.089996,136.39,106.99,-66.089996
48282,18.389999,66.080002,136.76,107.29,-66.080002
48283,18.389999,66.07,137.07,107.54,-66.07
48284,18.389999,66.059998,137.32,107.73,-66.059998
48285,18.389999,66.050003,137.49,107.86,-66.050003
48286,18.389999,66.040001,137.58,107.93,-66.040001
48287,18.389999,66.029999,137.59,107.95,-66.029999
48288,18.389999,66.019997,137.54,107.91,-66.019997
48289,18.389999,66.010002,137.38,107.78,-66.010002
48290,18.389999,66,136.94,107.43,-66
48291,18.389999,65.989998,136.44,107.04,-65.989998
48292,18.389999,65.980003,135.88,106.59,-65.980003
48293,18.389999,65.970001,135.28,106.12,-65.970001
48294,18.389999,65.959999,134.53,105.52,-65.959999
48295,18.389999,65.949997,133.71,104.88,-65.949997
48296,18.389999,65.940002,132.87,104.21,-65.940002
48297,18.389999,65.93,131.99,103.51,-65.93
48298,18.389999,65.919998,131,102.73,-65.919998
48299,18.389999,65.910004,130.16,102.07,-65.910004
48300,18.389999,65.900002,129.44,101.5,-65.900002
48301,18.389999,65.889999,128.68,100.9,-65.889999
48302,18.389999,65.879997,127.88,100.26,-65.879997
48303,18.389999,65.870003,127.04,99.6,-65.870003
48304,18.389999,65.860001,126.18,98.92,-65.860001
48305,18.389999,65.849998,125.29,98.22,-65.849998
48306,18.389999,65.839996,124.4,97.51,-65.839996
48307,18.389999,65.830002,123.48,96.79,-65.830002
48308,18.389999,65.82,122.53,96.13,-65.82
48309,18.389999,65.809998,121.63,95.78,-65.809998
48310,18.389999,65.800003,121.04,95.42,-65.800003
48311,18.389999,65.790001,121.07,96.07,-65.790001
48312,18.389999,65.779999,120.7,96.16,-65.779999
48313,18.389999,65.769997,120.62,96.78,-65.769997
48314,18.389999,65.760002,121.04,98.2,-65.760002
48331,18.389999,65.589996,113.29,93.57,-65.589996
48416,18.389999,64.739998,84.09,69.03,-64.739998
48417,18.389999,64.730003,84.5,68.31,-64.730003
48419,18.389999,64.709999,83.05,66.5,-64.709999
48420,18.389999,64.699997,83.09,67.07,-64.699997
48421,18.389999,64.690002,84.1,68.75,-64.690002
48423,18.389999,64.669998,81.61,65.31,-64.669998
48424,18.389999,64.660004,82.32,66.52,-64.660004
48439,18.389999,64.510002,80.4,66.33,-64.510002
48442,18.389999,64.480003,77.13,62.38,-64.480003
48443,18.389999,64.470001,78.49,64.48,-64.470001
48613,18.4,67.18,86.12,70.2,-67.18
48614,18.4,67.169998,85.54,68.99,-67.169998
48615,18.4,67.160004,85.57,68.59,-67.160004
48616,18.4,67.150002,85.57,68.13,-67.150002
48617,18.4,67.139999,85.29,67.21,-67.139999
48618,18.4,67.129997,85.5,67.17,-67.129997
48619,18.4,67.120003,85.89,67.4,-67.120003
48620,18.4,67.110001,86.32,67.73,-67.110001
48621,18.4,67.099998,86.73,68.03,-67.099998
48622,18.4,67.089996,87.14,68.34,-67.089996
48623,18.4,67.080002,87.59,68.68,-67.080002
48624,18.4,67.07,88.12,69.11,-67.07
48625,18.4,67.059998,88.71,69.58,-67.059998
48626,18.4,67.050003,89.32,70.06,-67.050003
48627,18.4,67.040001,89.92,70.54,-67.040001
48628,18.4,67.029999,90.52,71.01,-67.029999
48629,18.4,67.019997,91.1,71.47,-67.019997
48630,18.4,67.010002,91.68,71.94,-67.010002
48631,18.4,67,92.13,72.29,-67
48632,18.4,66.989998,92.63,72.71,-66.989998
48633,18.4,66.980003,93.12,73.11,-66.980003
48634,18.4,66.970001,93.68,73.58,-66.970001
48635,18.4,66.959999,94.24,74.05,-66.959999
48636,18.4,66.949997,94.71,74.43,-66.949997
48637,18.4,66.940002,95.17,74.82,-66.940002
48638,18.4,66.93,95.58,75.14,-66.93
48639,18.4,66.919998,96.11,75.58,-66.919998
48640,18.4,66.910004,96.61,75.98,-66.910004
48641,18.4,66.900002,97.11,76.39,-66.900002
48642,18.4,66.889999,97.54,76.74,-66.889999
48643,18.4,66.879997,98.14,77.21,-66.879997
48644,18.4,66.870003,98.85,77.77,-66.870003
48645,18.4,66.860001,99.43,78.22,-66.860001
48646,18.4,66.849998,100,78.65,-66.849998
48647,18.4,66.839996,100.08,78.31,-66.839996
48648,18.4,66.830002,101.3,79.7,-66.830002
48649,18.4,66.82,101.99,80.27,-66.82
48650,18.4,66.809998,101.94,79.78,-66.809998
48651,18.4,66.800003,103.1,81.12,-66.800003
48652,18.4,66.790001,102.96,80.58,-66.790001
48653,18.4,66.779999,104.01,81.85,-66.779999
48654,18.4,66.769997,103.79,81.24,-66.769997
48655,18.4,66.760002,104.82,82.56,-66.760002
48656,18.4,66.75,104.45,81.76,-66.75
48657,18.4,66.739998,104.7,81.95,-66.739998
48658,18.4,66.730003,105.89,83.51,-66.730003
48659,18.4,66.720001,105.43,82.53,-66.720001
48660,18.4,66.709999,106.51,84.03,-66.709999
48661,18.4,66.699997,106.77,84.14,-66.699997
48662,18.4,66.690002,106.78,84.13,-66.690002
48663,18.4,66.68,107.4,84.61,-66.68
48664,18.4,66.669998,107.74,84.85,-66.669998
48665,18.4,66.660004,107.51,84.17,-66.660004
48666,18.4,66.650002,107.84,84.43,-66.650002
48667,18.4,66.639999,108.13,84.66,-66.639999
48668,18.4,66.629997,109.24,86.01,-66.629997
48669,18.4,66.620003,109.16,85.94,-66.620003
48670,18.4,66.610001,109.34,86.04,-66.610001
48671,18.4,66.599998,110.79,87.29,-66.599998
48672,18.4,66.589996,110.8,87.04,-66.589996
48673,18.4,66.580002,112.17,88.38,-66.580002
48674,18.4,66.57,112.06,87.77,-66.57
48675,18.4,66.559998,112.67,88.25,-66.559998
48676,18.4,66.550003,113.09,88.58,-66.550003
48677,18.4,66.540001,114.33,90.15,-66.540001
48678,18.4,66.529999,114.7,90.48,-66.529999
48679,18.4,66.519997,115,90.74,-66.519997
48680,18.4,66.510002,115.28,90.98,-66.510002
48681,18.4,66.5,115.88,91.11,-66.5
48682,18.4,66.489998,117.5,92.79,-66.489998
48683,18.4,66.480003,118.07,93.25,-66.480003
48684,18.4,66.470001,118.51,93.5,-66.470001
48685,18.4,66.459999,118.85,93.73,-66.459999
48686,18.4,66.449997,119.2,93.95,-66.449997
48687,18.4,66.440002,119.54,94.19,-66.440002
48688,18.4,66.43,120.17,94.68,-66.43
48689,18.4,66.419998,120.94,95.33,-66.419998
48690,18.4,66.410004,121.61,95.85,-66.410004
48691,18.4,66.400002,121.55,95.26,-66.400002
48692,18.4,66.389999,122.85,96.87,-66.389999
48693,18.4,66.379997,122.59,96.08,-66.379997
48694,18.4,66.370003,123.9,97.7,-66.370003
48695,18.4,66.360001,123.5,97.43,-66.360001
48696,18.4,66.349998,124.76,98.45,-66.349998
48697,18.4,66.339996,125.08,98.65,-66.339996
48698,18.4,66.330002,125.78,99.3,-66.330002
48699,18.4,66.32,126.41,99.75,-66.32
48700,18.4,66.309998,127,100.23,-66.309998
48701,18.4,66.300003,127.56,100.65,-66.300003
48702,18.4,66.290001,128.21,101.18,-66.290001
48703,18.4,66.279999,128.74,101.63,-66.279999
48704,18.4,66.269997,129.27,102.07,-66.269997
48705,18.4,66.260002,129.84,102.53,-66.260002
48706,18.4,66.25,130.3,102.89,-66.25
48707,18.4,66.239998,130.72,103.22,-66.239998
48708,18.4,66.230003,131.31,103.78,-66.230003
48709,18.4,66.220001,131.83,104.18,-66.220001
48710,18.4,66.209999,132.26,104.5,-66.209999
48711,18.4,66.199997,132.64,104.77,-66.199997
48712,18.4,66.190002,133.13,105.19,-66.190002
48713,18.4,66.18,133.8,105.84,-66.18
48714,18.4,66.169998,134.46,106.47,-66.169998
48715,18.4,66.160004,135.26,107.3,-66.160004
48716,18.4,66.150002,134.63,106.03,-66.150002
48717,18.4,66.139999,135.01,106.34,-66.139999
48718,18.4,66.129997,135.43,106.67,-66.129997
48719,18.4,66.120003,135.59,106.66,-66.120003
48720,18.4,66.110001,135.71,106.62,-66.110001
48721,18.4,66.099998,136.15,106.99,-66.099998
48722,18.4,66.089996,136.53,107.3,-66.089996
48723,18.4,66.080002,136.71,107.25,-66.080002
48724,18.4,66.07,136.97,107.46,-66.07
48725,18.4,66.059998,137.18,107.62,-66.059998
48726,18.4,66.050003,137.32,107.73,-66.050003
48727,18.4,66.040001,137.38,107.78,-66.040001
48728,18.4,66.029999,137.21,107.65,-66.029999
48729,18.4,66.019997,136.96,107.45,-66.019997
48730,18.4,66.010002,136.63,107.19,-66.010002
48731,18.4,66,136.23,106.87,-66
48732,18.4,65.989998,135.77,106.5,-65.989998
48733,18.4,65.980003,135.19,106.05,-65.980003
48734,18.4,65.970001,134.5,105.5,-65.970001
48735,18.4,65.959999,133.77,104.92,-65.959999
48736,18.4,65.949997,132.99,104.31,-65.949997
48737,18.4,65.940002,132.15,103.64,-65.940002
48738,18.4,65.93,131.22,102.91,-65.93
48739,18.4,65.919998,130.27,102.16,-65.919998
48740,18.4,65.910004,129.3,101.39,-65.910004
48741,18.4,65.900002,128.38,100.66,-65.900002
48742,18.4,65.889999,127.64,100.08,-65.889999
48743,18.4,65.879997,126.92,99.65,-65.879997
48744,18.4,65.870003,126.2,99.13,-65.870003
48745,18.4,65.860001,125.47,98.59,-65.860001
48746,18.4,65.849998,124.49,97.75,-65.849998
48747,18.4,65.839996,123.7,97.16,-65.839996
48748,18.4,65.830002,122.63,96.64,-65.830002
48749,18.4,65.82,121.86,96.46,-65.82
48750,18.4,65.809998,121.3,96.12,-65.809998
48751,18.4,65.800003,120.94,96.14,-65.800003
48752,18.4,65.790001,120.6,96.13,-65.790001
48753,18.4,65.779999,120.57,96.62,-65.779999
48754,18.4,65.769997,123.47,101.87,-65.769997
48840,18.4,64.910004,89.76,72.26,-64.910004
48863,18.4,64.68,81.04,64.19,-64.68
48864,18.4,64.669998,80.89,64.21,-64.669998
48865,18.4,64.660004,80.88,64.43,-64.660004
48866,18.4,64.650002,81.09,65.04,-64.650002
48867,18.4,64.639999,82.13,66.87,-64.639999
48885,18.4,64.459999,77.1,62.91,-64.459999
49056,18.41,67.160004,86.81,70.44,-67.160004
49057,18.41,67.150002,85.02,67.13,-67.150002
49058,18.41,67.139999,85.3,67.16,-67.139999
49059,18.41,67.129997,85.61,67.26,-67.129997
49060,18.41,67.120003,86.04,67.56,-67.120003
49061,18.41,67.110001,86.49,67.9,-67.110001
49062,18.41,67.099998,86.88,68.18,-67.099998
49063,18.41,67.089996,87.32,68.52,-67.089996
49064,18.41,67.080002,87.78,68.87,-67.080002
49065,18.41,67.07,88.33,69.32,-67.07
49066,18.41,67.059998,88.93,69.79,-67.059998
49067,18.41,67.050003,89.52,70.27,-67.050003
49068,18.41,67.040001,90.08,70.7,-67.040001
49069,18.41,67.029999,90.68,71.18,-67.029999
49070,18.41,67.019997,91.27,71.65,-67.019997
49071,18.41,67.010002,91.86,72.13,-67.010002
49072,18.41,67,92.33,72.5,-67
49073,18.41,66.989998,92.84,72.94,-66.989998
49074,18.41,66.980003,93.36,73.36,-66.980003
49075,18.41,66.970001,93.93,73.85,-66.970001
49076,18.41,66.959999,94.5,74.31,-66.959999
49077,18.41,66.949997,94.99,74.74,-66.949997
49078,18.41,66.940002,95.45,75.12,-66.940002
49079,18.41,66.93,95.86,75.45,-66.93
49080,18.41,66.919998,96.36,75.84,-66.919998
49081,18.41,66.910004,96.87,76.26,-66.910004
49082,18.41,66.900002,97.4,76.71,-66.900002
49083,18.41,66.889999,97.85,77.1,-66.889999
49084,18.41,66.879997,98.3,77.42,-66.879997
49085,18.41,66.870003,99.02,77.97,-66.870003
49086,18.41,66.860001,99.6,78.43,-66.860001
49087,18.41,66.849998,100.17,78.88,-66.849998
49088,18.41,66.839996,100.12,78.34,-66.839996
49089,18.41,66.830002,101.5,79.97,-66.830002
49090,18.41,66.82,102.17,80.5,-66.82
49091,18.41,66.809998,102.73,80.93,-66.809998
49092,18.41,66.800003,103.3,81.36,-66.800003
49093,18.41,66.790001,103.78,81.75,-66.790001
49094,18.41,66.779999,104.26,82.14,-66.779999
49095,18.41,66.769997,104.72,82.54,-66.769997
49096,18.41,66.760002,105.14,82.92,-66.760002
49097,18.41,66.75,104.66,81.93,-66.75
49098,18.41,66.739998,104.9,82.11,-66.739998
49099,18.41,66.730003,106.23,83.91,-66.730003
49100,18.41,66.720001,106.61,84.2,-66.720001
49101,18.41,66.709999,105.89,83.5,-66.709999
49102,18.41,66.699997,107.08,84.49,-66.699997
49103,18.41,66.690002,106.62,83.47,-66.690002
49104,18.41,66.68,107.78,85,-66.68
49105,18.41,66.669998,108.04,85.2,-66.669998
49106,18.41,66.660004,107.68,84.3,-66.660004
49107,18.41,66.650002,108.07,84.62,-66.650002
49108,18.41,66.639999,108.35,84.84,-66.639999
49109,18.41,66.629997,109.49,86.3,-66.629997
49110,18.41,66.620003,110,86.72,-66.620003
49111,18.41,66.610001,110.32,87,-66.610001
49112,18.41,66.599998,110.88,87.45,-66.599998
49113,18.41,66.589996,110.85,87.42,-66.589996
49114,18.41,66.580002,111.48,87.54,-66.580002
49115,18.41,66.57,112.07,87.78,-66.57
49116,18.41,66.559998,112.69,88.26,-66.559998
49117,18.41,66.550003,114.1,90.06,-66.550003
49118,18.41,66.540001,114.58,90.45,-66.540001
49119,18.41,66.529999,115.09,90.91,-66.529999
49120,18.41,66.519997,115.38,91.16,-66.519997
49121,18.41,66.510002,115.71,91.45,-66.510002
49122,18.41,66.5,115.95,91.69,-66.5
49123,18.41,66.489998,117.62,93.03,-66.489998
49124,18.41,66.480003,118.2,93.51,-66.480003
49125,18.41,66.470001,118.7,93.85,-66.470001
49126,18.41,66.459999,119.1,94.05,-66.459999
49127,18.41,66.449997,119.41,94.23,-66.449997
49128,18.41,66.440002,119.75,94.42,-66.440002
49129,18.41,66.43,120.09,94.69,-66.43
49130,18.41,66.419998,120.82,95.32,-66.419998
49131,18.41,66.410004,121.54,95.92,-66.410004
49132,18.41,66.400002,122.19,96.42,-66.400002
49133,18.41,66.389999,122.86,96.96,-66.389999
49134,18.41,66.379997,122.46,95.98,-66.379997
49135,18.41,66.370003,123.94,97.87,-66.370003
49136,18.41,66.360001,124.52,98.35,-66.360001
49137,18.41,66.349998,124.93,98.71,-66.349998
49138,18.41,66.339996,125.35,99.04,-66.339996
49139,18.41,66.330002,125.7,99.23,-66.330002
49140,18.41,66.32,126.18,99.74,-66.32
49141,18.41,66.309998,126.83,100.22,-66.309998
49142,18.41,66.300003,127.36,100.61,-66.300003
49143,18.41,66.290001,127.99,101.14,-66.290001
49144,18.41,66.279999,128.67,101.72,-66.279999
49145,18.41,66.269997,129.23,102.19,-66.269997
49146,18.41,66.260002,129.76,102.62,-66.260002
49147,18.41,66.25,130.3,103.04,-66.25
49148,18.41,66.239998,130.8,103.38,-66.239998
49149,18.41,66.230003,131.36,103.93,-66.230003
49150,18.41,66.220001,131.97,104.52,-66.220001
49151,18.41,66.209999,132.51,104.97,-66.209999
49152,18.41,66.199997,132.75,104.92,-66.199997
49153,18.41,66.190002,133.45,105.65,-66.190002
49154,18.41,66.18,134.03,106.22,-66.18
49155,18.41,66.169998,134.52,106.63,-66.169998
49156,18.41,66.160004,135.11,107.19,-66.160004
49157,18.41,66.150002,135.04,106.7,-66.150002
49158,18.41,66.139999,135.67,107.33,-66.139999
49159,18.41,66.129997,135.73,107.1,-66.129997
49160,18.41,66.120003,136.11,107.37,-66.120003
49161,18.41,66.110001,135.85,106.78,-66.110001
49162,18.41,66.099998,136.13,106.99,-66.099998
49163,18.41,66.089996,136.48,107.29,-66.089996
49164,18.41,66.080002,136.49,107.08,-66.080002
49165,18.41,66.07,136.64,107.19,-66.07
49166,18.41,66.059998,136.71,107.25,-66.059998
49167,18.41,66.050003,136.7,107.24,-66.050003
49168,18.41,66.040001,136.61,107.17,-66.040001
49169,18.41,66.029999,136.45,107.04,-66.029999
49170,18.41,66.019997,136.21,106.85,-66.019997
49171,18.41,66.010002,135.9,106.61,-66.010002
49172,18.41,66,135.46,106.26,-66
49173,18.41,65.989998,134.92,105.83,-65.989998
49174,18.41,65.980003,134.32,105.36,-65.980003
49175,18.41,65.970001,133.67,104.85,-65.970001
49176,18.41,65.959999,132.98,104.3,-65.959999
49177,18.41,65.949997,132.17,103.66,-65.949997
49178,18.41,65.940002,131.31,102.98,-65.940002
49179,18.41,65.93,130.42,102.28,-65.93
49180,18.41,65.919998,129.5,101.55,-65.919998
49181,18.41,65.910004,128.52,100.85,-65.910004
49182,18.41,65.900002,127.69,100.45,-65.900002
49183,18.41,65.889999,126.88,99.75,-65.889999
49184,18.41,65.879997,126.25,99.31,-65.879997
49185,18.41,65.870003,125.6,98.87,-65.870003
49186,18.41,65.860001,124.94,98.43,-65.860001
49187,18.41,65.849998,124.24,97.96,-65.849998
49188,18.41,65.839996,122.85,97.24,-65.839996
49189,18.41,65.830002,122.09,96.49,-65.830002
49190,18.41,65.82,121.95,97.6,-65.82
49191,18.41,65.809998,122.21,98.62,-65.809998
49192,18.41,65.800003,125.9,103.88,-65.800003
49194,18.41,65.779999,121,97.96,-65.779999
49195,18.41,65.769997,128.44,106.13,-65.769997
49281,18.41,64.910004,89.39,72.03,-64.910004
49305,18.41,64.669998,80.28,63.51,-64.669998
49306,18.41,64.660004,80.19,63.71,-64.660004
49307,18.41,64.650002,80.23,64.15,-64.650002
