censusid,tractid,poverty_rank,unemployed_rank,owner_rank,house_old_rank,dvi_raw,dvi
1400000US48187210706,48187210706,0.230656792,0.603889159,0.416195673,0.596629651,1.847371276,0.51904179
1400000US48187210707,48187210707,0.244981485,0.429557608,0.39904502,0.039060978,1.112645092,0.311396792
1400000US48187210708,48187210708,0.035763009,0.471852212,0.867277334,0.006526398,1.381418953,0.387356447
1400000US48187210709,48187210709,0.167023972,0.233349538,0.862599883,0.157899864,1.420873257,0.398506845
1400000US48187210710,48187210710,0.151335022,0.203986388,0.932859092,0.038963569,1.327144071,0.372017525
1400000US48187210711,48187210711,0.07649581,0.17822071,0.945039953,0.116988116,1.316744589,0.369078471
1400000US48187210712,48187210712,0.017442994,0.262809917,0.947768466,0.002045587,1.230066964,0.344582031
1400000US48187210713,48187210713,0.06489963,0.089450656,0.720424868,0.10763686,0.982412014,0.274590907
1400000US48187210714,48187210714,0.369713506,0.520563928,0.556908985,0.141632574,1.588818992,0.445970911
1400000US48187210801,48187210801,0.417365036,0.413806514,0.65737673,0.543054744,2.031603024,0.571108536
1400000US48187210803,48187210803,0.10280647,0.452309188,0.925160787,0.293493084,1.77376953,0.498240797
1400000US48187210804,48187210804,0.185928669,0.336898396,0.95644124,0.323202805,1.802471109,0.506352308
1400000US48187210901,48187210901,0.291268759,0.430238211,0.921068018,0.316773816,1.959348804,0.550688374
1400000US48187210902,48187210902,0.142467355,0.608361692,0.501851491,0.291544906,1.544225444,0.433368083
1400000US48189950100,48189950100,0.868154356,0.817403986,0.303547067,0.890025326,2.879130735,0.810632993
1400000US48189950200,48189950200,0.829955174,0.925230919,0.265445332,0.914864602,2.935496027,0.826562697
1400000US48189950300,48189950300,0.453128045,0.027321342,0.407717794,0.783752192,1.671919372,0.469456365
1400000US48189950400,48189950400,0.499317872,0.62177929,0.21691678,0.901227352,2.239241295,0.629790327
1400000US48189950500,48189950500,0.69810953,0.651239669,0.266517248,0.958114163,2.573980611,0.724392842
1400000US48189950600,48189950600,0.313291756,0.097423432,0.619859676,0.715468537,1.746043402,0.490404964
1400000US48189950700,48189950700,0.660787371,0.273991249,0.5548626,0.863822326,2.353463546,0.662071304
1400000US48189950800,48189950800,0.535080881,0.538065143,0.667998441,0.88515488,2.626299345,0.739178926
1400000US48189950900,48189950900,0.473299552,0.434516286,0.527967258,0.849308397,2.285091492,0.642748303
1400000US48191950500,48191950500,0.699181446,0.847642197,0.414344182,0.947301773,2.908469599,0.81892461
1400000US48193950100,48193950100,0.575618788,0.621682061,0.460339115,0.64923047,2.306870434,0.648903369
1400000US48193950200,48193950200,0.271389593,0.004375304,0.917949717,0.634911358,1.828625972,0.513744077
1400000US48193950300,48193950300,0.671701423,0.017209528,0.655720133,0.822033898,2.166664982,0.609279137
1400000US48195950100,48195950100,0.255115962,0.34409334,0.447183785,0.787161504,1.83355459,0.515136981
1400000US48195950300,48195950300,0.661566946,0.186582402,0.687292925,0.845022404,2.380464677,0.669702242
1400000US48197950100,48197950100,0.606119665,0.511716091,0.644026506,0.851061757,2.612924019,0.735398852
1400000US48199030100,48199030100,0.378581173,0.496159456,0.957805496,0.581531268,2.414077393,0.679201716
1400000US48199030200,48199030200,0.288442799,0.081866796,0.865620737,0.428891486,1.664821818,0.467450486
1400000US48199030300,48199030300,0.419996102,0.196402528,0.823426233,0.272452757,1.712277619,0.480862231
1400000US48199030400,48199030400,0.524654064,0.459309674,0.611966478,0.611728034,2.20765825,0.620864469
1400000US48199030501,48199030501,0.357824985,0.359358289,0.869616059,0.287356322,1.874155655,0.526611471
1400000US48199030502,48199030502,0.238842331,0.098492951,0.719645293,0.467562829,1.524543404,0.427805634
1400000US48199030600,48199030600,0.257747028,0.577345649,0.803547067,0.404928891,2.043568635,0.574490203
1400000US48199030700,48199030700,0.723738063,0.447156053,0.524166829,0.530683811,2.225744755,0.625975996
1400000US48199030800,48199030800,0.854706685,0.66349052,0.511303839,0.729398013,2.758899057,0.776653659
1400000US48199030900,48199030900,0.387643734,0.225960136,0.798967063,0.511494253,1.924065186,0.540716677
1400000US48199031000,48199031000,0.310465796,0.052309188,0.890762035,0.506526398,1.760063417,0.494367237
1400000US48201100000,48201100000,0.287565777,0.320272241,0.056324303,0.621566335,1.285728657,0.360312888
1400000US48201210100,48201210100,0.001364256,0.004375304,0.033424284,0.559127216,0.59829106,0.166032376
1400000US48201210400,48201210400,0.880725005,0.598736023,0.118203079,0.945256185,2.542920293,0.715614715
1400000US48201210500,48201210500,0.80783473,0.922216821,0.138959267,0.766510812,2.63552163,0.741785287
1400000US48201210600,48201210600,0.571233678,0.314341274,0.356363282,0.935904929,2.177843162,0.612438264
1400000US48201210700,48201210700,0.780647047,0.712105007,0.236308712,0.94934736,2.678408127,0.753905675
1400000US48201210800,48201210800,0.841161567,0.587263004,0.177938024,0.846775765,2.45313836,0.69024095
1400000US48201210900,48201210900,0.835899435,0.833835683,0.174040148,0.882817066,2.726592332,0.767523278
1400000US48201211000,48201211000,0.793120249,0.896840058,0.183005262,0.919929866,2.792895436,0.786261562
1400000US48201211100,48201211100,0.938511011,0.70238211,0.150945235,0.917202416,2.709040772,0.762562935
1400000US48201211200,48201211200,0.892028844,0.103937773,0.200740596,0.902006624,2.098713838,0.590075091
1400000US48201211300,48201211300,0.927304619,0.971220224,0.06801793,0.706799143,2.673341916,0.752473885
1400000US48201211400,48201211400,0.893490548,0.921050073,0.125803937,0.652542373,2.59288693,0.72973606
1400000US48201211500,48201211500,0.860553498,0.537578999,0.253946599,0.908143386,2.560222482,0.720504581
1400000US48201211600,48201211600,0.788442799,0.373845406,0.176086533,0.722092344,2.060467081,0.579265965
1400000US48201211700,48201211700,0.882576496,0.824404473,0.116351588,0.859438925,2.682771481,0.755138827
1400000US48201211900,48201211900,0.811732606,0.335828877,0.402650555,0.770114943,2.320326981,0.652706397
1400000US48201212300,48201212300,0.886279478,0.891492465,0.185343988,0.927332944,2.890448874,0.813831674
1400000US48201212400,48201212400,0.733385305,0.624793388,0.489085948,0.941944282,2.789208924,0.785219696
1400000US48201212500,48201212500,0.801987917,0.866212931,0.365425843,0.990453926,3.024080617,0.851598074
1400000US48201220100,48201220100,0.727246151,0.86164317,0.351003703,0.843074226,2.782967249,0.783455702
1400000US48201220200,48201220200,0.693919314,0.079047156,0.307639836,0.907364115,1.987970421,0.558777286
1400000US48201220300,48201220300,0.58682518,0.395430238,0.240791269,0.975452951,2.198499639,0.618276104
1400000US48201220400,48201220400,0.821379848,0.112396694,0.311732606,0.9159361,2.161445248,0.607803959
1400000US48201220500,48201220500,0.919898655,0.038697132,0.048138764,0.740697448,1.747431999,0.490797403
1400000US48201220600,48201220600,0.752192555,0.342051531,0.229974664,0.670465615,1.994684365,0.560674751
1400000US48201220700,48201220700,0.925453128,0.817792902,0.251900214,0.772063121,2.767209366,0.77900228
1400000US48201220800,48201220800,0.955954005,0.601263977,0.068992399,0.725306838,2.351517219,0.661521242
1400000US48201220900,48201220900,0.819820698,0.816042781,0.307542389,0.806156244,2.749562112,0.774014893
1400000US48201221000,48201221000,0.918436952,0.397569276,0.282303645,0.869472044,2.467781916,0.694379446
1400000US48201221100,48201221100,0.892808419,0.769470102,0.494445527,0.812585233,2.969309281,0.836118847
1400000US48201221200,48201221200,0.709803157,0.05026738,0.391444163,0.969121372,2.120636071,0.596270654
1400000US48201221300,48201221300,0.724517638,0.286339329,0.34544923,0.931424118,2.287730316,0.643494075
1400000US48201221400,48201221400,0.886182031,0.749635391,0.15328396,0.943113189,2.732214572,0.76911221
1400000US48201221500,48201221500,0.902358215,0.525328148,0.103780939,0.624488603,2.155955905,0.606252586
1400000US48201221600,48201221600,0.657474177,0.375498298,0.63603586,0.932885252,2.601893588,0.732281481
1400000US48201221700,48201221700,0.698304424,0.172095284,0.613428182,0.800311709,2.284139599,0.642479283
1400000US48201221800,48201221800,0.769635549,0.255031599,0.401968427,0.685563998,2.112199573,0.593886369
1400000US48201221900,48201221900,0.79185344,0.738745746,0.295264081,0.815117865,2.640981132,0.743328227
1400000US48201222000,48201222000,0.443968037,0.658240156,0.689144416,0.982271576,2.773624185,0.780815208
1400000US48201222100,48201222100,0.876924576,0.779581915,0.385987137,0.900350672,2.942844301,0.828639433
1400000US48201222200,48201222200,0.922822062,0.430724356,0.242740207,0.832067017,2.428353642,0.683236405
1400000US48201222300,48201222300,0.750633405,0.500729217,0.532644709,0.694623027,2.478630358,0.697445384
1400000US48201222401,48201222401,0.862892224,0.214973262,0.321574742,0.833333333,2.232773561,0.627962445
1400000US48201222402,48201222402,0.805593452,0.633835683,0.530013643,0.638515488,2.607958265,0.733995453
1400000US48201222501,48201222501,0.89436757,0.02275158,0.075521341,0.951879992,1.944520483,0.546497661
1400000US48201222502,48201222502,0.629312025,0.500145843,0.6677061,0.716540035,2.513704004,0.707357739
1400000US48201222503,48201222503,0.930617813,0.675644142,0.123465211,0.917786869,2.647514036,0.745174527
1400000US48201222600,48201222600,0.834827519,0.845308702,0.006431495,0.506039353,2.192607069,0.616610772
1400000US48201222700,48201222700,0.92350419,0.93077297,0.039563438,0.456068576,2.349909174,0.661066783
1400000US48201222800,48201222800,0.805398558,0.517744288,0.520463847,0.731248782,2.574855475,0.724640092
1400000US48201222900,48201222900,0.767296823,0.017306757,0.658838433,0.793200857,2.236642871,0.629055972
1400000US48201223001,48201223001,0.899532255,0.306076811,0.379750536,0.990551335,2.575910936,0.724938382
1400000US48201223002,48201223002,0.938218671,0.291103549,0.162151627,0.887395285,2.278869132,0.640989767
1400000US48201223100,48201223100,0.750730852,0.503646087,0.586337946,0.870835769,2.711550653,0.763272266
1400000US48201230100,48201230100,0.741473397,0.823237725,0.241960631,0.9159361,2.722607853,0.766397202
1400000US48201230200,48201230200,0.723153381,0.864171123,0.278210875,0.688778492,2.554313872,0.718834717
1400000US48201230300,48201230300,0.822549211,0.951968887,0.263496394,0.740405221,2.778419713,0.782170498
1400000US48201230400,48201230400,0.715844865,0.670296548,0.208828688,0.894700955,2.489671056,0.700565656
1400000US48201230500,48201230500,0.872539466,0.638016529,0.522607679,0.929281122,2.962444796,0.834178837
1400000US48201230600,48201230600,0.822354317,0.968595041,0.3526603,0.851548802,2.99515846,0.843424225
1400000US48201230700,48201230700,0.842428377,0.966650462,0.191483142,0.855445159,2.856007139,0.804097906
1400000US48201230800,48201230800,0.779087897,0.780456976,0.4278893,0.913306059,2.900740232,0.816740171
1400000US48201230900,48201230900,0.908497369,0.909479825,0.147242253,0.819306448,2.784525895,0.7838962
1400000US48201231000,48201231000,0.660884818,0.902576568,0.507698304,0.902785895,2.973945585,0.837429138
1400000US48201231100,48201231100,0.824205808,0.888089451,0.417072695,0.884765244,3.014133198,0.84878678
1400000US48201231200,48201231200,0.592184759,0.848031113,0.253069577,0.539450614,2.232736063,0.627951848
1400000US48201231300,48201231300,0.829175599,0.811084103,0.374878191,0.566140658,2.581278552,0.726455353
1400000US48201231400,48201231400,0.600467745,0.961594555,0.592379653,0.916910189,3.071352142,0.86495774
1400000US48201231500,48201231500,0.845546677,0.92989791,0.394952251,0.996201052,3.16659789,0.891875663
1400000US48201231600,48201231600,0.468816995,0.747593583,0.77022023,0.989966881,2.976597689,0.838178663
1400000US48201231700,48201231700,0.816215163,0.512299465,0.466868057,0.602474187,2.397856872,0.674617545
1400000US48201231800,48201231800,0.690411226,0.714535732,0.502046385,0.705727645,2.612720987,0.735341472
1400000US48201231900,48201231900,0.746540635,0.959455518,0.694016761,0.963471654,3.363484568,0.947518887
1400000US48201232000,48201232000,0.321672189,0.383957219,0.658643539,0.794467173,2.15874012,0.607039448
1400000US48201232100,48201232100,0.674137595,0.106465727,0.226271682,0.841223456,1.84809846,0.519247304
1400000US48201232200,48201232200,0.403332684,0.214292659,0.256090431,0.180109098,1.053824872,0.294773286
1400000US48201232301,48201232301,0.728415514,0.763247448,0.255018515,0.248003117,1.994684593,0.560674815
1400000US48201232302,48201232302,0.464529332,0.729022849,0.561294095,0.25589324,2.010739515,0.565212185
1400000US48201232401,48201232401,0.577762619,0.873310647,0.704833366,0.324761348,2.48066798,0.698021247
1400000US48201232402,48201232402,0.563048139,0.838113758,0.269927889,0.611922852,2.283012638,0.642160786
1400000US48201232403,48201232403,0.533326837,0.799902771,0.219840187,0.424215858,1.977285653,0.555757605
1400000US48201232500,48201232500,0.53888131,0.289450656,0.354414344,0.803915839,1.986662149,0.558407548
1400000US48201232600,48201232600,0.502241279,0.529703452,0.699961021,0.968731736,2.700637487,0.760188037
1400000US48201232701,48201232701,0.781231729,0.797374818,0.0924771,0.697058251,2.368141897,0.666219633
1400000US48201232702,48201232702,0.792535568,0.800291687,0.034885987,0.584648354,2.212361596,0.622193708
1400000US48201232800,48201232800,0.315922822,0.709868741,0.088384331,0.286382233,1.400558126,0.392765474
1400000US48201232900,48201232900,0.50594426,0.964511424,0.128240109,0.288914865,1.887610659,0.530414063
1400000US48201233001,48201233001,0.655817579,0.904423918,0.086727733,0.668517436,2.315486667,0.65133845
1400000US48201233002,48201233002,0.104950302,0.688964511,0.748197233,0.436489382,1.978601428,0.556129464
1400000US48201233003,48201233003,0.262132138,0.385415654,0.917170142,0.941165011,2.505882945,0.705147387
1400000US48201233101,48201233101,0.832683687,0.880019446,0.273923212,0.663841808,2.650468153,0.746009406
1400000US48201233102,48201233102,0.856070941,0.817209528,0.261255116,0.435710111,2.370245697,0.6668142
1400000US48201233103,48201233103,0.889202884,0.843850267,0.141980121,0.624878239,2.499911511,0.703459767
1400000US48201233200,48201233200,0.339894757,0.543898882,0.762716819,0.960451977,2.606962436,0.733714016
1400000US48201233300,48201233300,0.683005262,0.180651434,0.277528747,0.824274304,1.965459747,0.552415421
1400000US48201233400,48201233400,0.882089261,0.562372387,0.152017151,0.735729593,2.332208392,0.656064268
1400000US48201233500,48201233500,0.79750536,0.955858046,0.562171117,0.903078122,3.218612644,0.906575838
1400000US48201233600,48201233600,0.918242058,0.22936315,0.303059832,0.907851159,2.3585162,0.663499262
1400000US48201233701,48201233701,0.80218281,0.217695673,0.458487624,0.959770115,2.438136223,0.686001114
1400000US48201233702,48201233702,0.500292341,0.850461838,0.307347496,0.954120397,2.612222071,0.735200471
1400000US48201233703,48201233703,0.828590918,0.327564414,0.697622296,0.945061368,2.798838996,0.787941304
1400000US48201240100,48201240100,0.689534204,0.755858046,0.023387254,0.712546269,2.181325773,0.613422503
1400000US48201240400,48201240400,0.589261353,0.204666991,0.628045215,0.139976622,1.561950181,0.438377368
1400000US48201240501,48201240501,0.770512571,0.877102577,0.035860456,0.424897721,2.108373324,0.592805011
1400000US48201240502,48201240502,0.898947574,0.94506563,0.018222569,0.813267095,2.675502867,0.753084604
1400000US48201240600,48201240600,0.861527967,0.798736023,0.003020854,0.535164621,2.198449465,0.618261924
1400000US48201240701,48201240701,0.452153576,0.630529898,0.342525823,0.040424703,1.465634001,0.411156924
1400000US48201240702,48201240702,0.435879945,0.684686437,0.570356656,0.040522112,1.731445149,0.486279272
1400000US48201240801,48201240801,0.615572013,0.591054934,0.044923017,0.465906877,1.717456842,0.482325959
1400000US48201240802,48201240802,0.582342623,0.382207098,0.208341454,0.263880771,1.436771946,0.403000061
1400000US48201240901,48201240901,0.354316897,0.742343218,0.707854219,0.203292422,2.007806757,0.564383342
1400000US48201240902,48201240902,0.415416098,0.403889159,0.598908595,0.229008377,1.647222229,0.46247657
1400000US48201241000,48201241000,0.402163321,0.557997083,0.700058468,0.583382038,2.24360091,0.631022422
1400000US48201241101,48201241101,0.224907425,0.388235294,0.649873319,0.518702513,1.781718552,0.500487314
1400000US48201241102,48201241102,0.449425063,0.743509966,0.482946794,0.351451393,2.027333216,0.569901822
1400000US48201241103,48201241103,0.275092575,0.145843461,0.240206587,0.284531463,0.945674086,0.2642082
1400000US48201241200,48201241200,0.23543169,0.60661157,0.576885597,0.602376778,2.021305635,0.568198334
1400000US48201241300,48201241300,0.301305788,0.415070491,0.868739037,0.22238457,1.807499887,0.507773518
1400000US48201241400,48201241400,0.363379458,0.304812834,0.620444358,0.364893824,1.653530475,0.464259378
1400000US48201241500,48201241500,0.67209121,0.793971804,0.061586435,0.210208455,1.737857904,0.488091615
1400000US48201250100,48201250100,0.048236211,0.661934857,0.791463652,0.276056887,1.777691607,0.499349237
1400000US48201250200,48201250200,0.520658741,0.432863393,0.345156889,0.195986752,1.494665776,0.419361754
1400000US48201250301,48201250301,0.27304619,0.291395236,0.280062366,0.064582116,0.909085907,0.253867814
1400000US48201250302,48201250302,0.133112454,0.250850754,0.777918534,0.132281317,1.294163059,0.36269658
1400000US48201250401,48201250401,0.270999805,0.468449198,0.957318262,0.078998636,1.775765901,0.498805002
1400000US48201250402,48201250402,0.178815046,0.226932426,0.802572598,0.026884863,1.235204932,0.346034101
1400000US48201250500,48201250500,0.338043266,0.664948955,0.336289222,0.239820768,1.579102211,0.443224798
1400000US48201250600,48201250600,0.658740986,0.764414195,0.087409862,0.535359439,2.045924482,0.575156002
1400000US48201250701,48201250701,0.278893003,0.476227516,0.877509257,0.38155075,2.014180527,0.566184668
1400000US48201250702,48201250702,0.08653284,0.87681089,0.925258234,0.264367816,2.15296978,0.60540866
1400000US48201250800,48201250800,0.086045605,0.356344191,0.843402845,0.296804987,1.582597629,0.444212657
1400000US48201250900,48201250900,0.15766907,0.127175498,0.708341454,0.037502435,1.030688458,0.288234578
1400000US48201251000,48201251000,0.302085363,0.772775887,0.233872539,0.267874537,1.576608327,0.442519988
1400000US48201251100,48201251100,0.041025141,0.828877005,0.839602417,0.734852913,2.444357476,0.687759336
1400000US48201251200,48201251200,0.576300916,0.862129315,0.94952251,0.616208845,3.004161585,0.845968648
1400000US48201251300,48201251300,0.010621711,0.448031113,0.82820113,0.374829534,1.661683489,0.466563546
1400000US48201251401,48201251401,0.027382576,0.288867282,0.779867472,0.047632963,1.143750294,0.320187604
1400000US48201251402,48201251402,0.108555837,0.091298007,0.492204249,0.462205338,1.154263431,0.323158779
1400000US48201251501,48201251501,0.106704346,0.496451142,0.954492302,0.110364309,1.6680121,0.468352109
1400000US48201251502,48201251502,0.039660885,0.130189596,0.909569285,0.105688681,1.185108447,0.331876058
1400000US48201251503,48201251503,0.052816215,0.341954302,0.977099981,0.106954997,1.478825495,0.414885045
1400000US48201251600,48201251600,0.154843111,0.077394263,0.866497759,0.23329437,1.332029502,0.373398224
1400000US48201251700,48201251700,0.346131358,0.033349538,0.474566361,0.410968245,1.265015503,0.35445903
1400000US48201251800,48201251800,0.206782304,0.438405445,0.814461119,0.392557958,1.852206825,0.520408392
1400000US48201251901,48201251901,0.398167998,0.322897423,0.91190801,0.331482564,1.964455996,0.552131746
1400000US48201251902,48201251902,0.29058663,0.822362664,0.841551355,0.461523476,2.416024124,0.679751892
1400000US48201252000,48201252000,0.021535763,0.68245017,0.883453518,0.042957335,1.630396786,0.457721439
1400000US48201252100,48201252100,0.046579614,0.446864366,0.926622491,0.346191311,1.766257782,0.496117861
1400000US48201252200,48201252200,0.089846034,0.782693243,0.510524264,0.244398987,1.627462528,0.456892172
1400000US48201252301,48201252301,0.195868252,0.548663102,0.587020074,0.194135983,1.52568741,0.428128948
1400000US48201252302,48201252302,0.329565387,0.797763734,0.719547846,0.253458017,2.100334984,0.590533252
1400000US48201252400,48201252400,0.672383551,0.502090423,0.412979926,0.919832457,2.507286357,0.705544013
1400000US48201252500,48201252500,0.763301501,0.947788041,0.328590918,0.701246834,2.740927294,0.77157456
1400000US48201252600,48201252600,0.646852465,0.878463782,0.361917755,0.490746152,2.377980155,0.669000077
1400000US48201252700,48201252700,0.454784642,0.444725328,0.41034886,0.528833041,1.838691871,0.516588856
1400000US48201252800,48201252800,0.729097642,0.852600875,0.600662639,0.475063316,2.657424472,0.747975369
1400000US48201252900,48201252900,0.269343208,0.968108896,0.691872929,0.626826417,2.556151451,0.719354045
1400000US48201253000,48201253000,0.656986942,0.828001945,0.504872345,0.390902007,2.380763238,0.66978662
1400000US48201253100,48201253100,0.113817969,0.806125425,0.914831417,0.072667056,1.907441868,0.53601867
1400000US48201253200,48201253200,0.495030209,0.746718522,0.502533619,0.413598286,2.157880635,0.606796544
1400000US48201253300,48201253300,0.269538102,0.514146816,0.955271877,0.747321255,2.486278049,0.699606739
1400000US48201253400,48201253400,0.557006431,0.189110355,0.295946209,0.771381259,1.813444254,0.509453489
1400000US48201253500,48201253500,0.838140713,0.621876519,0.193139739,0.489577245,2.142734217,0.602515932
1400000US48201253600,48201253600,0.652796726,0.757219251,0.088481777,0.349210988,1.847708742,0.519137164
1400000US48201253700,48201253700,0.155525239,0.870879922,0.171993763,0.446035457,1.644434381,0.461688681
1400000US48201253800,48201253800,0.577372832,0.942440447,0.446891444,0.490843561,2.457548284,0.691487263
1400000US48201253900,48201253900,0.586630286,0.86251823,0.200253362,0.636956945,2.286358824,0.64310647
1400000US48201254000,48201254000,0.521438316,0.435002431,0.148996297,0.847847263,1.953284307,0.548974453
1400000US48201254100,48201254100,0.548138764,0.651531356,0.235236796,0.718877849,2.153784766,0.605638988
1400000US48201254200,48201254200,0.777821088,0.529995139,0.348762424,0.951685174,2.608263825,0.734081809
1400000US48201254300,48201254300,0.680763984,0.947690812,0.2398168,0.903954802,2.772226398,0.780420171
1400000US48201254400,48201254400,0.909276944,0.892173068,0.539465991,0.957627119,3.298543121,0.929165429
1400000US48201254500,48201254500,0.522510232,0.960038892,0.523484701,0.897038769,2.903072593,0.817399333
1400000US48201254600,48201254600,0.364159033,0.965192027,0.721691678,0.96561465,3.016657389,0.849500155
1400000US48201254700,48201254700,0.574449425,0.585999028,0.353829663,0.49094097,2.005219086,0.563652026
1400000US48201310100,48201310100,0.780939388,0.962761303,0.123172871,0.45119813,2.318071691,0.652069018
1400000US48201310200,48201310200,0.280939388,0.091686923,0.597544338,0.260958504,1.231129153,0.344882222
1400000US48201310300,48201310300,0.444162931,0.801458435,0.152309491,0.918273914,2.316204771,0.651541397
1400000US48201310400,48201310400,0.83950497,0.283908605,0.156207367,0.936781609,2.216402551,0.623335744
1400000US48201310500,48201310500,0.818456441,0.895089937,0.164100565,0.950905903,2.828552846,0.796338898
1400000US48201310600,48201310600,0.701909959,0.797666505,0.280452154,0.970777323,2.75080594,0.774366418
1400000US48201310700,48201310700,0.776456831,0.139620807,0.292535568,0.953048899,2.161662105,0.607865246
1400000US48201310800,48201310800,0.826057299,0.706465727,0.064509842,0.891194233,2.488227101,0.700157572
1400000US48201310900,48201310900,0.900019489,0.297326203,0.120152017,0.854373661,2.17187137,0.610750543
1400000US48201311000,48201311000,0.829273046,0.823043267,0.371564997,0.94126242,2.96514373,0.834941597
1400000US48201311100,48201311100,0.629506919,0.396499757,0.245955954,0.913695695,2.185658324,0.614646949
1400000US48201311200,48201311200,0.741278503,0.75828877,0.221399337,0.840444185,2.561410795,0.720840417
1400000US48201311300,48201311300,0.602124342,0.496062227,0.477879556,0.977011494,2.553077619,0.718485332
1400000US48201311400,48201311400,0.91911908,0.775303841,0.236406159,0.693843756,2.624672835,0.738719249
1400000US48201311500,48201311500,0.786006626,0.760719494,0.330150068,0.949249951,2.82612614,0.795653073
1400000US48201311600,48201311600,0.750438511,0.737676228,0.007016176,0.914669784,2.409800698,0.677993056
1400000US48201311700,48201311700,0.89904502,0.667087992,0.079906451,0.61211767,2.258157134,0.635136236
1400000US48201311800,48201311800,0.862404989,0.834516286,0.222763594,0.896649133,2.816334002,0.792885664
1400000US48201311900,48201311900,0.807152602,0.382596014,0.194016761,0.966393922,2.350159298,0.661137472
1400000US48201312000,48201312000,0.594523485,0.668449198,0.477977003,0.827488798,2.568438483,0.722826551
1400000US48201312200,48201312200,0.827713896,0.537190083,0.071818359,0.881453341,2.318175679,0.652098406
1400000US48201312300,48201312300,0.87429351,0.950315994,0.103878386,0.576368595,2.504856486,0.704857293
1400000US48201312400,48201312400,0.923406743,0.890131259,0.054277919,0.818624586,2.686440507,0.75617575
1400000US48201312500,48201312500,0.220327422,0.811959164,0.207074644,0.312098188,1.551459418,0.435412516
1400000US48201312600,48201312600,0.49434808,0.347788041,0.087994543,0.243911942,1.174042606,0.32874868
1400000US48201312700,48201312700,0.545605145,0.697812348,0.115084779,0.974868498,2.33337077,0.656392774
1400000US48201312800,48201312800,0.986259988,0.957413709,0.041804716,0.963958699,2.949437113,0.830502664
1400000US48201312900,48201312900,0.850321575,0.971025766,0.155720133,0.814923047,2.79199052,0.786005818
1400000US48201313000,48201313000,0.790878971,0.889645114,0.143539271,0.83089811,2.654961467,0.747279286
1400000US48201313100,48201313100,0.537419606,0.110452115,0.126778406,0.229982466,1.004632593,0.280870787
1400000US48201313200,48201313200,0.7225687,0.833932912,0.204346131,0.690337035,2.451184778,0.689688838
1400000US48201313300,48201313300,0.774702787,0.27204667,0.333950497,0.955386713,2.336086667,0.657160329
1400000US48201313400,48201313400,0.896706295,0.928536704,0.150652894,0.803136567,2.77903246,0.78234367
1400000US48201313500,48201313500,0.866205418,0.834807973,0.194114208,0.819598675,2.714726274,0.764169746
1400000US48201313600,48201313600,0.879653089,0.929120078,0.169070357,0.71790376,2.695747283,0.758805989
1400000US48201313700,48201313700,0.677061002,0.784929509,0.355388813,0.907558932,2.724938256,0.76705581
1400000US48201313800,48201313800,0.86552329,0.955274672,0.054375365,0.64377557,2.518948897,0.708840027
1400000US48201313900,48201313900,0.72383551,0.202527953,0.044435782,0.135008767,1.105808012,0.309464527
1400000US48201314001,48201314001,0.629799259,0.696451142,0.089553693,0.180401325,1.59620542,0.44805843
1400000US48201314002,48201314002,0.572500487,0.393582888,0.024069382,0.352522891,1.342675648,0.37640699
1400000US48201314300,48201314300,0.686903138,0.953913466,0.028357045,0.622443016,2.291616665,0.644592418
1400000US48201314400,48201314400,0.750925745,0.13271755,0.082050283,0.138223261,1.103916839,0.308930052
1400000US48201320100,48201320100,0.677645683,0.188721439,0.080393685,0.556107539,1.502868347,0.421679927
1400000US48201320200,48201320200,0.749464042,0.49100632,0.192360164,0.873855445,2.306685971,0.648851237
1400000US48201320500,48201320500,0.404209706,0.613514827,0.650945235,0.9945451,2.663214868,0.749611825
1400000US48201320601,48201320601,0.698499318,0.315119105,0.334047944,0.782583285,2.130249652,0.5989876
1400000US48201320602,48201320602,0.813876437,0.55731648,0.219060612,0.72063121,2.310884739,0.650037874
1400000US48201320700,48201320700,0.683589943,0.290909091,0.118592867,0.519968829,1.61306073,0.452822001
1400000US48201320800,48201320800,0.738452543,0.659795819,0.343110505,0.766997857,2.508356724,0.705846515
1400000US48201320900,48201320900,0.520463847,0.674477394,0.410251413,0.988992792,2.594185446,0.730103041
1400000US48201321000,48201321000,0.776944065,0.693923189,0.259988306,0.909799338,2.640654899,0.743236028
1400000US48201321100,48201321100,0.414441629,0.744190569,0.291073865,0.346580947,1.79628701,0.504604586
1400000US48201321200,48201321200,0.920190996,0.565580943,0.113525629,0.46473797,2.064035538,0.580274466
1400000US48201321300,48201321300,0.665562269,0.829654837,0.038783863,0.775375024,2.309375993,0.649611479
1400000US48201321401,48201321401,0.679789515,0.432960622,0.636620542,0.789791545,2.539162224,0.714552626
1400000US48201321402,48201321402,0.500974469,0.265726787,0.583414539,0.84268459,2.192800384,0.616665406
1400000US48201321500,48201321500,0.902163321,0.736217793,0.079419217,0.693356711,2.411157042,0.678376379
1400000US48201321600,48201321600,0.573182615,0.634905202,0.597057104,0.908825248,2.713970169,0.763956059
1400000US48201321700,48201321700,0.245371273,0.456684492,0.816702397,0.899376583,2.418134745,0.680348386
1400000US48201321800,48201321800,0.599298382,0.80281964,0.603391152,0.973407364,2.978916539,0.838834006
1400000US48201321900,48201321900,0.631066069,0.984346135,0.50155915,0.901032535,3.018003889,0.849880697
1400000US48201322000,48201322000,0.840771779,0.939134662,0.013740012,0.79203195,2.585678403,0.727698819
